t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
6.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.699324003178997344e+01,5.899858893256447523e+00,-2.893098925046420966e+00,0.000000000000000000e+00,8.229999999999999716e+01,5.983702014925270163e+01,5.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.676653472049640214e+01,6.165510582554738050e+00,-2.932045303051140195e+00,0.000000000000000000e+00,8.229999999999999716e+01,5.994523683027620820e+01,5.000000000000000000e+01
7.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.654123428377565830e+01,6.426093165355291958e+00,-2.967327449130950257e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.005278290123477092e+01,5.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.631733001573308428e+01,6.681844053683348328e+00,-2.999174069416432609e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.015966251784501395e+01,5.000000000000000000e+01
7.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.609481326442370630e+01,6.932986790708548952e+00,-3.027800055132255697e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.026587981007089212e+01,5.000000000000000000e+01
7.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.587367543151800930e+01,7.179731882814656352e+00,-3.053407314332665656e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.037143888228334987e+01,5.000000000000000000e+01
7.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.565390797196953798e+01,7.422277581609467489e+00,-3.076185553579005472e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.047634381341881493e+01,5.000000000000000000e+01
7.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.543550239368492782e+01,7.660810618886392476e+00,-3.096313012571319856e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.058059865713693881e+01,5.000000000000000000e+01
7.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.521845025719549938e+01,7.895506897370708543e+00,-3.113957154566208363e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.068420744197712935e+01,5.000000000000000000e+01
7.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.500274317533138202e+01,8.126532139909572905e+00,-3.129275315240954924e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.078717417151424485e+01,5.000000000000000000e+01
7.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.478837281289732886e+01,8.354042499608144823e+00,-3.142415312505473679e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.088950282451337870e+01,5.000000000000000000e+01
7.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.457533088635051399e+01,8.578185133261701623e+00,-3.153516019612215171e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.099119735508347873e+01,5.000000000000000000e+01
8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.436360916348065331e+01,8.799098740291706022e+00,-3.162707903772358886e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.109226169283019914e+01,5.000000000000000000e+01
8.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.415319946309182342e+01,9.016914069263190612e+00,-3.170113532355014030e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.119269974300778614e+01,5.000000000000000000e+01
8.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.394409365468622752e+01,9.231754393933750080e+00,-3.175848048619977604e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.129251538666988353e+01,5.000000000000000000e+01
8.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.373628365815022079e+01,9.443735960667174467e+00,-3.180019618817395255e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.139171248081961352e+01,5.000000000000000000e+01
8.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,4.352976144344185627e+01,9.652968408936384748e+00,-3.182729852378240132e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.149029485855852073e+01,5.000000000000000000e+01
8.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,4.332451903028079698e+01,9.859555166533478854e+00,-3.184074196814275393e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.158826632923474875e+01,5.000000000000000000e+01
8.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.312054848783981242e+01,1.006359382101046940e+01,-3.184142308850281378e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.168563067859020776e+01,5.000000000000000000e+01
8.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.291784193443838547e+01,1.026517646878010481e+01,-3.183018403218489834e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.178239166890686107e+01,5.000000000000000000e+01
8.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.271639153723817373e+01,1.046439004322164834e+01,-3.180781580459822511e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.187855303915214478e+01,5.000000000000000000e+01
8.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.251618951194022600e+01,1.066131662305517480e+01,-3.177506134995400799e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.197411850512337850e+01,5.000000000000000000e+01
9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.231722812248434451e+01,1.085603372217108920e+01,-3.173261844655433705e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.206909175959140867e+01,5.000000000000000000e+01
9.100000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,4.211949968075003170e+01,1.104861456203188297e+01,-3.168114242781915113e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.216347647244325714e+01,5.000000000000000000e+01
9.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.192299654625946914e+01,1.123912832769396530e+01,-3.162124873953434445e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.225727629082398806e+01,5.000000000000000000e+01
9.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.172771112588223019e+01,1.142764040843596440e+01,-3.155351534318195039e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.235049483927755176e+01,5.000000000000000000e+01
9.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.153363587354197506e+01,1.161421262391911213e+01,-3.147848497461086303e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.244313571988693212e+01,5.000000000000000000e+01
9.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.134076328992472327e+01,1.179890343675132947e+01,-3.139666726676053177e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.253520251241328509e+01,5.000000000000000000e+01
9.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.114908592218915118e+01,1.198176815227216885e+01,-3.130854074461319581e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.262669877443423871e+01,5.000000000000000000e+01
9.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.095859636367867296e+01,1.216285910632809397e+01,-3.121455470006767374e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.271762804148146841e+01,5.000000000000000000e+01
9.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,4.076928725363501371e+01,1.234222584176134418e+01,-3.111513095396357009e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.280799382717717805e+01,5.000000000000000000e+01
9.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,4.058115127691407054e+01,1.251991527428996243e+01,-3.101066551204033406e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.289779962336995567e+01,5.000000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,4.039418116370303835e+01,1.269597184841932069e+01,-3.090153012122359044e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.298704890026971981e+01,5.000000000000000000e+01
1.010000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,4.020836968923950394e+01,1.287043768398368293e+01,-3.078807373223186872e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.307574510658174205e+01,5.000000000000000000e+01
1.020000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,4.002370967353238740e+01,1.304335271388173823e+01,-3.067062387414125180e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.316389166963994484e+01,5.000000000000000000e+01
1.030000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.984019398108445387e+01,1.321475481353660619e+01,-3.054948794621060060e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.325149199553936086e+01,5.000000000000000000e+01
1.040000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.965781552061650927e+01,1.338467992257793782e+01,-3.042495443194447535e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.333854946926768292e+01,5.000000000000000000e+01
1.050000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.947656724479352874e+01,1.355316215921371992e+01,-3.029729404007248661e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.342506745483617436e+01,5.000000000000000000e+01
1.060000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.929644214995212792e+01,1.372023392773273187e+01,-3.016676077684859791e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.351104929540952782e+01,5.000000000000000000e+01
1.070000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.911743327583020147e+01,1.388592601954937855e+01,-3.003359295379579574e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.359649831343514137e+01,5.000000000000000000e+01
1.080000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.893953370529774105e+01,1.405026770818128945e+01,-2.989801413479030501e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.368141781077148522e+01,5.000000000000000000e+01
1.090000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.876273656408964285e+01,1.421328683852333086e+01,-2.976023402612974600e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.376581106881564409e+01,5.000000000000000000e+01
1.100000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.858703502054012802e+01,1.437500991076169576e+01,-2.962044931301823336e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.384968134863017752e+01,5.000000000000000000e+01
1.110000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.841242228531864100e+01,1.453546215925096163e+01,-2.947884444569603524e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.393303189106909912e+01,5.000000000000000000e+01
1.120000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.823889161116757407e+01,1.469466762665646442e+01,-2.933559237824038490e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.401586591690309547e+01,5.000000000000000000e+01
1.130000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.806643629264156203e+01,1.485264923364726464e+01,-2.919085526288827115e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.409818662694402747e+01,5.000000000000000000e+01
1.140000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,3.789504966584826917e+01,1.500942884440760672e+01,-2.904478510255875889e+00,0.000000000000000000e+00,8.229999999999999716e+01,6.417999720216855053e+01,5.000000000000000000e+01
