t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
1.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.039561155533714398e+01,2.046825433368593750e+01,9.136134110976918521e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.793999999999999773e+01,5.000000000000000000e+01
1.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.109289742047685934e+01,1.976812638246105180e+01,9.138976197062088858e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.762000000000000455e+01,5.000000000000000000e+01
1.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.124542870347619328e+01,2.011923731288977990e+01,8.635333983634026822e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.754999999999999716e+01,5.000000000000000000e+01
1.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.181197346890220246e+01,1.963599162766007922e+01,8.552034903437718327e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.729000000000000625e+01,5.000000000000000000e+01
1.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000711e+01,2.207345566832961126e+01,1.973544467243534939e+01,8.191099659235041131e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.717000000000000171e+01,5.000000000000000000e+01
1.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.250925933404194978e+01,1.947307597427004211e+01,8.017664691688008105e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.696999999999999886e+01,5.000000000000000000e+01
1.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.320654519918166869e+01,1.869396084135512126e+01,8.099493959463211823e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.665000000000000568e+01,5.000000000000000000e+01
2.000000000000000000e+01,1.000000000000000000e+00,4.999999999999999289e+01,2.320654519918166869e+01,1.926595341436636133e+01,7.527501386451969090e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.665000000000000568e+01,5.000000000000000000e+01
2.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,1.845222256699306485e+01,7.643946368685520909e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
2.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.390383106432141602e+01,1.899204401426705147e+01,7.104124921411530735e+00,0.000000000000000000e+00,8.729999999999999716e+01,7.632999999999999829e+01,5.000000000000000000e+01
