t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
3.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.263067216647366564e+01,-5.853498631225723337e+00,3.222826464752057696e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.325834384631476581e+01,5.000000000000000000e+01
3.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.238720940785735536e+01,-5.156168128109044346e+00,2.768958720251688543e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.337113448147014338e+01,5.000000000000000000e+01
3.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.214143654656367488e+01,-4.486433054572822599e+00,2.344996508009148162e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.348490301811703063e+01,5.000000000000000000e+01
3.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.189353281999647294e+01,-3.842527275554882937e+00,1.948994455558409999e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.359957094778001618e+01,5.000000000000000000e+01
3.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.164366929956260321e+01,-3.222806284407161215e+00,1.579136984844557778e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.371506334799880023e+01,5.000000000000000000e+01
3.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.139200924267629489e+01,-2.625738715863156436e+00,1.233729473186861769e+00,0.000000000000000000e+00,7.729999999999999716e+01,5.383130872769438469e+01,5.000000000000000000e+01
3.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.113870842970901265e+01,-2.049898454179282403e+00,9.111900244702699769e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.394823887914888161e+01,5.000000000000000000e+01
3.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.088391548652816709e+01,-1.493957294596467200e+00,6.100418080682999955e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.406578873631668358e+01,5.000000000000000000e+01
4.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.062777219323972133e+01,-9.566781192150273228e-01,3.289059259753060460e-01,0.000000000000000000e+00,7.729999999999999716e+01,5.418389623919609477e+01,5.000000000000000000e+01
4.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,5.037041377972483502e+01,-4.369085511190091697e-01,6.649477139417417360e-02,0.000000000000000000e+00,7.729999999999999716e+01,5.430250220400298389e+01,5.000000000000000000e+01
