t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.318475501589606935e+01,5.267815428606944295e+00,2.154742955549698635e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.665999999999999659e+01,5.000000000000000000e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.388204088103578826e+01,5.444182830208301738e+00,2.067377628875591000e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.634000000000000341e+01,5.000000000000000000e+01
2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.457932674617553559e+01,5.558852157526938953e+00,1.986182109629752546e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.601999999999999602e+01,5.000000000000000000e+01
3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.536377334445773002e+01,5.448014469221021727e+00,1.918821218632124825e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.565999999999999659e+01,5.000000000000000000e+01
4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.593031810988374275e+01,5.710021263472064845e+00,1.835966062664419240e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.540000000000000568e+01,5.000000000000000000e+01
5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.669297452488034139e+01,5.535141359452644849e+00,1.777188411566701376e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.504999999999999716e+01,5.000000000000000000e+01
6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.725951929030635412e+01,5.697125962019104151e+00,1.704335474767454173e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.479000000000000625e+01,5.000000000000000000e+01
7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.795680515544610145e+01,5.555412091968683796e+00,1.648778275258521475e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.446999999999999886e+01,5.000000000000000000e+01
8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.845797937101529484e+01,5.752837036503752444e+00,1.578918359248095271e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.423999999999999488e+01,5.000000000000000000e+01
9.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,2.893736340329885692e+01,5.942967890988747115e+00,1.511966870571239596e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.401999999999999602e+01,5.000000000000000000e+01
1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,2.963464926843857228e+01,5.665401814082656529e+00,1.469994891747877119e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.370000000000000284e+01,5.000000000000000000e+01
1.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.020119403386461698e+01,5.610443959882049469e+00,1.418836200625333355e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.343999999999999773e+01,5.000000000000000000e+01
1.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.089847989900434655e+01,5.267108278362075069e+00,1.383441182263357838e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.311999999999999744e+01,5.000000000000000000e+01
1.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.105101118200366273e+01,5.949814530464152540e+00,1.299917428753218474e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.304999999999999716e+01,5.000000000000000000e+01
1.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.224947126271257503e+01,4.555542368243221674e+00,1.319498636904420330e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.250000000000000000e+01,5.000000000000000000e+01
1.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.209693997971325530e+01,5.781673272632817273e+00,1.212138674765392743e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.257000000000000028e+01,5.000000000000000000e+01
1.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.238021236242627765e+01,6.091155198357762757e+00,1.152863243921595959e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.243999999999999773e+01,5.000000000000000000e+01
1.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.272885529499613710e+01,6.232651772500348741e+00,1.103849293250351415e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.228000000000000114e+01,5.000000000000000000e+01
1.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.301212767770915946e+01,6.465658893413303687e+00,1.052221342887753686e+01,0.000000000000000000e+00,7.729999999999999716e+01,6.214999999999999858e+01,5.000000000000000000e+01
1.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.301212767770915946e+01,7.208745802679421999e+00,9.779126519611418544e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.214999999999999858e+01,5.000000000000000000e+01
2.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.364404299299203416e+01,6.680151056808806942e+00,9.675805950199158900e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.185999999999999943e+01,5.000000000000000000e+01
2.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.386194482584820520e+01,6.943048742041881383e+00,9.195006432109913419e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.175999999999999801e+01,5.000000000000000000e+01
2.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+01,3.370941354284888547e+01,7.886697947257269803e+00,8.403888509893844727e+00,0.000000000000000000e+00,7.729999999999999716e+01,6.182999999999999829e+01,5.000000000000000000e+01
