t,MAN,MV,MVp,MVi,MVd,MVFF,SP,PV,DV
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.316780775949811471e+02,-1.940569467715490646e+02,1.223788691765679175e+02,0.000000000000000000e+00,8.229999999999999716e+01,2.187000000000000099e+01,5.000000000000000000e+01
1.000000000000000000e+00,1.000000000000000000e+00,5.999999999999998579e+01,1.315473364952674444e+02,-1.851622065347119133e+02,1.136148700394444546e+02,0.000000000000000000e+00,8.229999999999999716e+01,2.192999999999999972e+01,5.000000000000000000e+01
2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.312640641125544221e+02,-1.765920960562193898e+02,1.053280319436649677e+02,0.000000000000000000e+00,8.229999999999999716e+01,2.205999999999999872e+01,5.000000000000000000e+01
3.000000000000000000e+00,1.000000000000000000e+00,5.999999999999998579e+01,1.316780775949811471e+02,-1.699525373988779506e+02,9.827445980389678937e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.187000000000000099e+01,5.000000000000000000e+01
4.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.314165953955537702e+02,-1.625078201684192152e+02,9.109122477286544495e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.198999999999999844e+01,5.000000000000000000e+01
5.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.315473364952674444e+02,-1.563271360750207464e+02,8.477979957975330194e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.192999999999999972e+01,5.000000000000000000e+01
6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000001421e+01,1.314819659454105931e+02,-1.502137960037534867e+02,7.873183005834290782e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.196000000000000085e+01,5.000000000000000000e+01
7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.314165953955537702e+02,-1.445275682515223821e+02,7.311097285596861184e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.198999999999999844e+01,5.000000000000000000e+01
8.000000000000000000e+00,1.000000000000000000e+00,5.999999999999998579e+01,1.313294346624112734e+02,-1.391962482867789959e+02,6.786681362436770826e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.203000000000000114e+01,5.000000000000000000e+01
9.000000000000000000e+00,1.000000000000000000e+00,6.000000000000001421e+01,1.312640641125544221e+02,-1.342773164590811916e+02,6.301325234652678375e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.205999999999999872e+01,5.000000000000000000e+01
1.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.311986935626975708e+02,-1.297011469098016221e+02,5.850245334710405132e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.208999999999999986e+01,5.000000000000000000e+01
1.100000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.309807917298414282e+02,-1.251492428118531279e+02,5.416845108201169978e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
1.200000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.309807917298414282e+02,-1.213238245986284909e+02,5.034303286878706274e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
1.300000000000000000e+01,1.000000000000000000e+00,5.999999999999999289e+01,1.309807917298414282e+02,-1.177685603996642101e+02,4.678776866982277483e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
1.400000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.309807917298414282e+02,-1.144643717280202821e+02,4.348357999817885400e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
1.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.309807917298414282e+02,-1.113935274343667885e+02,4.041273570452536035e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
1.600000000000000000e+01,1.000000000000000000e+00,5.999999999999999289e+01,1.309807917298414282e+02,-1.085395485569522407e+02,3.755875682711080543e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.219000000000000128e+01,5.000000000000000000e+01
1.700000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.308500506301277255e+02,-1.056348707300244172e+02,3.478482009989669166e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.225000000000000000e+01,5.000000000000000000e+01
1.800000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.302835058647016808e+02,-1.020852599386430910e+02,3.180175407394141018e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.251000000000000156e+01,5.000000000000000000e+01
1.900000000000000000e+01,1.000000000000000000e+00,5.999999999999999289e+01,1.302835058647016808e+02,-9.983939529202879726e+01,2.955588942732710933e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.251000000000000156e+01,5.000000000000000000e+01
2.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.302835058647016808e+02,-9.775213535631139905e+01,2.746862949160971468e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.251000000000000156e+01,5.000000000000000000e+01
2.100000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.302181353148448295e+02,-9.568615476269414444e+01,2.546801944784931138e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.253999999999999915e+01,5.000000000000000000e+01
2.200000000000000000e+01,1.000000000000000000e+00,5.999999999999999289e+01,1.299348629321318072e+02,-9.334104354033610207e+01,2.340618060820428781e+01,0.000000000000000000e+00,8.229999999999999716e+01,2.267000000000000171e+01,5.000000000000000000e+01
